0,1,2,3,4,5
-1.4894077,-0.7266345,-0.96192265,-0.9104008,-0.8016941,-0.83749026
0.65454745,1.0868404,1.0465657,1.015336,0.9955169,0.9783969
0.09789508,0.25491625,0.35356057,0.4793393,0.37220672,0.30414346
0.75913066,0.9102809,0.91164434,0.8676962,0.8362265,0.85197437
0.9413078,1.3352206,1.3194748,1.3170348,1.3729658,1.2925377
-2.702235,-2.2558186,-2.338734,-2.3386557,-2.3045642,-2.266448
0.1653681,0.28484157,0.31063104,0.36700466,0.32718986,0.30797446
-2.452585,-2.0792592,-2.1516838,-2.1332438,-2.0760171,-2.1093774
1.4186794,1.9875928,1.9572848,1.7792118,1.9027795,1.9131573
0.099581905,0.18908052,0.21863922,0.23220308,0.28563586,0.22752373
-2.6819932,-2.2677886,-2.338734,-2.3386557,-2.3426554,-2.224307
-0.062353335,-0.499202,-0.311847,-0.3776136,-0.4173195,-0.38543394
-0.98504686,-0.37351564,-0.47129953,-0.40008053,-0.34113714,-0.3203072
-0.95805764,-1.1964622,-1.2593629,-1.2506143,-1.262251,-1.2857156
-0.3305586,0.44643834,0.45781797,0.45045325,0.5245714,0.60296035
-0.6561159,-0.7326196,-0.77793896,-0.8173235,-0.8190083,-0.7263917
0.5347829,0.3147669,0.35356057,0.35737598,0.29602435,0.33862233
0.3239297,-0.26877698,-0.19225764,-0.19787817,-0.24417779,-0.20920862
-0.067413814,-0.3705231,-0.2137224,-0.28132677,-0.22686362,-0.2398565
0.06753223,-0.15506074,-0.011340372,-0.21071641,-0.05372191,-0.09044806
0.124884285,-0.098202616,0.0009252052,-0.008514034,-0.09527592,-0.09811003
-0.3254981,-0.77750754,-0.7503414,-0.7210367,-0.7255117,-0.7378846
0.30031413,0.5840948,0.52834505,0.5082254,0.5453484,0.41524205
0.939621,0.8145199,0.8227189,0.87732494,0.8396893,0.8787913
-0.35923463,-0.68773156,-0.71354467,-0.7659705,-0.6804949,-0.7876874
0.14343937,-0.20892633,-0.15239452,-0.2203451,-0.105664425,-0.14791285
0.18054952,-0.02638183,-0.08186745,-0.0951722,-0.14721844,-0.09427904
-1.9836475,-1.6243942,-1.6886582,-1.6357617,-1.6500885,-1.6419972
1.0543251,1.6195112,1.647579,1.6700866,1.6465297,1.7867348
0.8097354,0.91925853,0.9975034,1.0024978,0.97127706,1.0052137
-0.36935556,-0.71466434,-0.7503414,-0.7210367,-0.6874206,-0.7647015
-0.2377832,-0.44832894,-0.4314364,-0.43217614,-0.4865762,-0.49653253
-0.008374922,-0.09521008,0.077585064,-0.024561841,-0.043333407,-0.12875792
-2.5268052,-2.1810052,-2.1578166,-2.1589203,-2.1729765,-2.2013211
-0.52623034,-0.071269825,-0.09106663,0.010743336,0.05016312,-0.021490319
-0.42839447,-0.63386595,-0.6368848,-0.6696837,-0.71166044,-0.7148987
-0.11127128,-0.30767992,-0.21678878,-0.24602158,-0.29265746,-0.30498323
-1.2380707,-1.459805,-1.4770769,-1.3854159,-1.4250042,-1.435124
0.58707446,0.78758705,0.7889886,0.7489425,0.7150273,0.75236875
-1.1874659,-0.4363588,-0.4835651,-0.46748132,-0.43117085,-0.32796916
0.19067048,-0.05630716,-0.035871528,-0.07912439,-0.20608662,-0.20920862
0.1923573,0.07237175,0.14197935,0.074934565,0.11595697,0.043636438
0.66298157,0.7277364,0.85951567,0.8356006,0.8293008,0.8289885
0.29694048,0.14419253,0.16037771,0.17764053,0.022460448,0.07045333
1.3140962,1.6374664,1.6383797,1.5513328,1.6153642,1.7101151
-2.5268052,-2.1391098,-2.145551,-2.1845968,-2.2283819,-2.1974902
-2.1793191,-1.8877372,-1.927837,-1.9278318,-2.0032976,-1.9906169
0.7118995,0.38958022,0.29836547,0.16801184,0.24754468,0.19304487
0.9801048,0.781602,0.70006317,0.6943799,0.701176,0.75236875
-0.062353335,0.3057893,0.29836547,0.40872896,0.35489252,0.34245333
-0.5650273,-0.7386046,-0.7319431,-0.83337134,-0.7497516,-0.8259973
0.37453446,0.46439353,0.43022043,0.45045325,0.41722354,0.41907302
-0.4705651,-0.9480819,-0.95272344,-0.9200295,-0.929819,-0.9562508
