0,1,2,3,4,5,6,7
-0.5327047,-0.6869491,-1.6407002,-1.4943312,-0.7623644,-0.8069816,-0.042919584,-0.18159537
0.64476764,0.61457515,0.30161723,0.6691127,0.99825037,1.1426768,1.0201329,0.9062551
-0.1561809,-0.054810554,-0.44024017,0.14860092,0.3990236,0.27901235,0.11787828,0.034176633
0.67707294,0.6784275,0.37764227,0.7826399,0.85616565,0.86048937,0.55560577,0.5915876
0.89652616,1.0360007,0.486775,0.8683209,1.3750837,1.3308017,1.4131944,1.4277042
-1.7402543,-1.8341633,-2.652324,-2.7110007,-2.2696977,-2.1922653,-1.8474288,-1.8268569
-0.16286476,0.096306734,-0.32252395,0.18929936,0.2569389,0.22770552,-0.07865244,-0.03774737
-1.6132611,-1.652184,-2.209662,-2.4839463,-2.0473042,-2.0639982,-1.7580967,-1.8807999
1.8367218,1.7479548,1.1513811,1.4209629,1.9125346,1.792563,2.2350502,2.1109822
-0.20630981,0.007977615,-0.20235531,0.21286163,0.17045256,0.17639872,-0.21265066,-0.19058587
-1.8215746,-1.8501264,-2.6915627,-2.7538412,-2.2202768,-2.252123,-1.8295624,-1.8897903
-0.16843463,-0.039911665,0.2979386,-0.16413455,-0.4411294,-0.30246475,-0.5521128,-0.5861679
-0.026959721,-0.02394857,-1.1342754,-0.94168913,-0.31139988,-0.19985116,0.42160755,0.5915876
-1.3124876,-1.4723332,-0.7786743,-0.933121,-1.3059927,-1.208885,-1.3114359,-1.3593508
0.61691827,0.5943552,-0.5714447,-0.26266763,0.73879135,0.6894667,1.4846601,1.5086187
-0.7577278,-0.9285239,-0.6903871,-0.658942,-0.7623644,-0.63595897,-0.7933096,-0.8019399
0.1969494,0.070765786,0.4377266,0.49775076,0.3866684,0.30466574,0.3233422,0.36682513
-0.3032257,-0.38684288,0.6940046,0.337099,-0.26197913,-0.19985116,-0.6593114,-0.3883769
-0.44804254,-0.23678981,0.14098363,-0.054891333,-0.39170864,-0.32811815,-0.5521128,-0.3614054
-0.13724332,0.019683883,0.020815,0.16787913,-0.22491355,-0.028828483,-0.4181146,-0.3164529
-0.41239533,-0.40919122,-0.08218669,0.21500365,-0.21255836,0.15929645,-0.16798459,-0.33443388
-0.747702,-0.8572221,-0.1300089,-0.28837192,-0.8612059,-0.90959525,-0.87370855,-1.0536739
0.0031176228,0.10269197,0.11032837,0.37137136,0.392846,0.38162595,0.35907504,0.36682513
0.82523173,1.2201085,0.929437,0.9261555,0.9055864,0.87759167,0.5466726,0.5106731
-0.30099773,-0.3527883,0.0551489,-0.47901204,-0.8364955,-0.7984305,-0.87370855,-0.8558829
0.019827258,0.06331634,0.63392025,0.065061994,-0.2743343,-0.14854436,-0.48958033,-0.3793864
-0.2252474,-0.4549521,0.23785427,0.2021515,-0.1507824,-0.054481883,-0.051852796,-0.2984719
-1.2913221,-1.275455,-2.012242,-2.0555415,-1.5592742,-1.5509303,-1.3293024,-1.3323793
1.2875317,1.4265646,0.5468593,1.1167957,1.813693,1.6985005,1.7079905,1.6344857
0.9399712,1.2233012,0.68787354,0.86403686,1.0044279,0.99730754,0.67173755,0.75341666
-0.61736685,-0.61883986,-0.18028353,-0.39975715,-0.7129436,-0.7300215,-0.82010925,-0.8738639
-0.64633024,-0.61883986,-0.31148806,-0.2241112,-0.5585037,-0.49058968,-0.54317963,-0.5591964
-0.4825758,-0.39535654,-0.013518896,0.022221517,-0.045763277,-0.037379615,-0.1769178,-0.04673787
-1.711291,-1.8437412,-2.622895,-2.5225027,-2.1832113,-2.2692256,-1.7491635,-1.7279613
0.19472145,0.40811914,-0.63152903,-0.48115405,0.1210318,0.022478318,0.45734042,0.54663515
-0.86912537,-0.955129,-0.3973228,-0.36762682,-0.7129436,-0.7984305,-0.87370855,-0.8019399
-0.2698064,-0.21444148,-0.055210054,-0.09987383,-0.28668952,-0.28536248,-0.31091604,-0.40635788
-1.0362217,-1.1466861,-0.5285273,-1.292981,-1.4913206,-1.4654189,-1.4007682,-1.3593508
0.54228187,0.42514646,0.20842522,0.48704064,0.75114655,0.6638133,0.72533685,0.8433216
-0.4580683,-0.48049304,-1.505817,-1.1408973,-0.22491355,-0.30246475,0.5198729,0.26792964
-0.39568567,-0.48687828,0.19861554,0.12718068,-0.23109114,-0.23405568,-0.2394503,-0.2984719
-0.43356085,-0.3368252,0.06495858,0.21500365,-0.008697704,0.12509193,-0.15905137,-0.2984719
0.8664488,0.8114533,0.51252544,0.6819648,0.8129225,1.0058587,0.5824054,0.43874913
-0.17289054,-0.19315736,0.09806626,0.28783244,0.07778863,0.2704612,0.07321221,0.22297713
1.6473459,1.5830028,1.2077868,1.3181459,1.6407204,1.536029,1.8062558,1.8682387
-1.6088052,-1.6255789,-2.4904642,-2.6060417,-2.1337905,-2.0639982,-1.8206292,-1.9077713
-1.5943235,-1.5681118,-1.9215025,-2.186205,-2.004061,-1.9357313,-1.7223638,-1.6919993
0.24596433,-0.050553728,1.0496056,0.6819648,0.30018207,0.2448078,0.108945064,0.18701513
0.67707294,0.5475301,1.0312124,1.0075524,0.73879135,0.6723645,0.8504018,0.43874913
-0.10271007,-0.020755952,-0.38015586,0.05863592,0.30018207,0.21915439,-0.15011816,-0.028756868
-0.97049713,-1.0306877,-0.584933,-0.54327273,-0.76854193,-0.84118617,-0.87370855,-0.6850634
0.13568074,0.13142553,0.19616312,0.42277992,0.33107004,0.39872822,0.18934399,0.25893915
-0.53938854,-0.4560163,0.5395021,-0.46830192,-0.966225,-1.1661292,-1.0255731,-1.1076169
-1.0429056,-1.156264,-0.695292,-0.7103506,-0.8797387,-1.0378623,-0.90050817,-1.1885314
0.5244582,0.5720069,-0.6965182,-0.6310957,0.23222852,0.09943852,0.8504018,1.0501032
-0.05592309,-0.052682143,0.38745198,0.050067827,-0.36699826,-0.62740785,-0.5521128,-0.6850634
-0.43021894,-0.47091517,-0.32129773,-0.03989717,-0.1446048,-0.16564661,-0.26624995,-0.19957636
-0.50151336,-0.53476757,0.556669,0.017937468,-0.54614854,-0.54189646,-0.7129107,-0.6760729
-0.19962595,0.010106027,-0.16924763,-0.21768513,-0.23726875,-0.2597091,-0.21265066,-0.24452887
1.2875317,1.5681039,0.58732426,1.15321,1.9125346,1.9379323,1.8330555,1.8682387
-0.25755268,-0.4038702,0.012231526,0.12932271,-0.10753924,0.031029452,-0.123318516,-0.118661866
-0.20408186,-0.018627541,-0.018423738,-0.06560145,-0.21255836,-0.13999322,-0.23051709,-0.26250988
0.13790868,0.17186537,-0.25017753,0.2728383,0.3743132,0.52699524,-0.060786013,0.11509114
0.74168354,0.91148865,0.3825471,0.8254804,1.1835783,1.2452904,1.0558658,1.1130366
-0.33664498,-0.13249761,-0.10303227,-0.10844193,-0.36082065,-0.30246475,-0.36451533,-0.52323437
0.5278002,0.5475301,0.3825471,0.7783559,0.7635017,0.86048937,0.61813825,0.39379662
0.049904604,0.073958404,-0.12633027,0.36280325,0.5411083,0.5013418,-0.09651887,0.106100634
2.5708315,2.601448,1.8343805,1.7872491,1.7024963,1.6386425,2.1903841,2.4346402
0.260446,0.43685272,-0.27592796,-0.36334276,-0.20638077,-0.28536248,0.26080972,-0.019766368
-0.97495306,-1.1041179,-0.02332858,-1.2158681,-1.4913206,-1.405561,-1.3471688,-1.2874268
-0.13947126,-0.31234846,0.4745129,0.16359508,-0.447307,-0.55899876,-0.73971033,-0.35241488
-0.6028852,-0.67311436,-0.1533069,-0.061317403,-0.53379333,-0.5162431,-0.7129107,-0.7569874
-0.0035662313,0.07821523,0.90491277,0.6326983,-0.15696,-0.27681133,-0.5253132,-0.3793864
-0.23193125,-0.19847839,-0.08586532,0.028647587,0.18898535,0.14219418,0.04641256,0.21398664
-1.481812,-1.502131,-2.1937213,-2.4154015,-2.0349488,-2.1580608,-1.7223638,-1.7549329
-0.27649027,0.038839594,-0.47457406,0.21500365,0.2816493,0.21915439,-0.15905137,-0.17260487
0.35624793,0.28467122,0.6940046,0.7976341,0.44226676,0.6210576,0.5109397,0.4926921
-0.9147984,-0.97534895,-0.445145,-1.1001989,-1.4418999,-1.4397656,-1.4007682,-1.2964174
0.2337106,0.10162776,0.7528627,0.4570523,0.32489246,0.22770552,0.59133863,0.28591064
0.9901001,0.7454725,1.3843611,1.3052937,0.8005673,1.031512,0.814669,0.91524565
-0.97049713,-0.99663305,-0.49541965,-0.5411307,-0.966225,-0.9437998,-1.01664,-1.0356929
0.534484,0.51560396,0.21455628,0.521313,0.7635017,0.99730754,0.80573577,0.69048315
5.3034143,4.7883916,2.763848,2.140683,2.684734,2.6049206,3.601832,3.5494623
1.1193213,1.150935,0.836245,0.75907767,0.88705367,0.9460007,0.9933333,0.9422171
-0.94376177,-1.022174,-0.11652058,-0.12557812,-0.62027967,-0.45638514,-0.6682446,-0.6401109
0.21588698,0.096306734,0.58364564,0.53202313,0.36195803,0.3474214,0.46627364,0.07013863
-0.5104252,-0.45069525,-0.30167836,-0.4211774,-0.509083,-0.38797608,-0.39131495,-0.6221299
-1.6321987,-1.6532482,-2.2636151,-2.4775202,-2.096725,-1.9870381,-1.7223638,-1.7189709
0.10114749,0.12078348,0.79210144,0.5106029,-0.11989442,0.031029452,-0.24838352,-0.3703959
-1.7157469,-1.7713752,-2.610633,-2.6124678,-2.0596592,-2.1580608,-1.7670299,-1.7279613
-1.4439368,-1.4020956,-2.111565,-1.929162,-1.3863015,-1.4226632,-1.4097013,-1.1885314
0.10783134,0.16973697,-0.8081034,-0.568977,-0.06429607,-0.08868642,0.45734042,0.5376446
-1.6455663,-1.6426061,-2.0894933,-2.284738,-2.0287714,-1.918629,-1.6776978,-1.6919993
0.81854784,1.078569,0.9564136,0.93900764,0.87469846,0.8091826,0.64493793,0.64553064
-0.6697237,-0.640124,0.050244056,-0.15342443,-0.6882332,-0.84118617,-0.7933096,-0.8558829
0.20251928,0.11759085,-1.0153329,-0.7253447,0.1272094,0.25335893,0.75213647,0.96019816
-0.25866666,-0.24423926,-0.20726016,0.065061994,0.02836787,-0.054481883,-0.051852796,-0.118661866
2.329099,2.388607,2.0440624,1.9800311,1.9434226,1.9122788,2.5745122,2.4795928
-1.0874646,-1.1700987,-0.648696,-0.6225276,-0.92298186,-0.90959525,-0.88264173,-0.9098259
-1.7224307,-1.7437057,-2.4916904,-2.4218276,-2.004061,-1.9870381,-1.7223638,-1.7819043
-0.77777934,-0.82316744,-0.3850607,-0.19840692,-0.50290537,-0.43928286,-0.65037817,-0.7390064
0.2983212,0.1420676,0.8607692,0.80191815,0.46079955,0.450035,0.3233422,0.43874913
-0.065948874,0.20591997,-0.23055816,-0.29694003,-0.014875299,0.0053760516,0.02854613,0.19600564
-0.30211172,-0.11227769,-0.41816837,0.06720401,0.15809737,0.193501,-0.123318516,-0.09169037
-0.009136111,-0.22401933,0.23785427,0.21500365,0.1272094,0.06523398,0.019612916,0.25893915
-0.10048212,0.043096416,0.82153046,0.32853088,-0.34228787,-0.49058968,-0.51637995,-0.5681869
-0.14392717,0.023940708,-0.22687952,-0.027045028,-0.1507824,-0.037379615,-0.35558212,-0.010775867
0.811864,0.76143557,0.23662807,0.7248053,0.99207276,1.2538415,1.0290661,1.0770746
-0.9994605,-0.9593859,-1.6137236,-1.6828293,-1.3739463,-1.3286008,-1.1149054,-1.1795409
-0.34332883,-0.46665835,-1.3905534,-1.0102339,-0.1631376,-0.5675499,0.28760934,0.3398536
0.8174339,0.7837839,0.8203043,0.90901935,0.97354,1.0486144,0.96653366,1.0501032
-0.5828336,-0.5698864,-0.23301058,-0.044181217,-0.4225966,-0.33666927,-0.641445,-0.6311204
0.14793447,0.36980772,0.9318894,0.49775076,-0.07665126,-0.16564661,-0.49851355,-0.40635788
0.039878823,0.09524252,-0.63888633,0.07791413,0.5967066,0.5611997,0.18041077,0.37581563
-0.335531,-0.25594553,-0.062567316,0.12075461,-0.014875299,-0.037379615,0.02854613,-0.100680865
1.4813634,1.5244715,0.7651248,1.0675291,1.6036549,1.6215403,1.6186583,1.7423717
-0.7733235,-0.78911287,-0.38138205,-0.4040412,-0.61410207,-0.6103056,-0.6950443,-0.7120349
-0.6507861,-0.6528945,0.2415329,-0.32478634,-0.8241403,-0.84973735,-0.92730784,-0.9727594
0.5222303,0.2942491,0.8779361,0.85761076,0.5411083,0.5868531,0.55560577,0.47471112
-1.5185732,-1.5755612,-2.3715217,-2.5289288,-2.1523232,-2.1495097,-1.8206292,-1.7369518
-0.36003846,-0.43792477,0.19248448,-0.042039193,-0.34228787,-0.40507835,-0.59677887,-0.7300159
0.16130218,0.32191846,-0.24895132,-0.36762682,-0.1446048,-0.21695343,0.23401007,0.052157637
0.92883146,1.0700554,0.486775,1.0139785,1.4862804,1.3821086,1.5471927,1.4636662
-1.0016885,-1.0349445,-0.23055816,-0.5025743,-0.91062665,-0.96090204,-0.9630407,-0.95477843
-0.20630981,-0.15271752,-1.0607028,-0.90741676,-0.5585037,-0.49058968,-0.10545208,-0.082699865
-0.012478038,0.100563556,0.046565425,0.48275658,0.45462197,0.2704612,0.41267434,0.46572062
0.036536895,0.20698418,0.5444069,0.24499197,-0.03958568,-0.15709549,0.04641256,-0.19058587
0.14125061,0.2814786,-0.66341054,-0.40618324,0.15809737,0.25335893,0.6806708,0.7354356
0.8987541,0.9519285,0.4597984,0.7762139,0.92411923,0.9545519,0.6270715,0.6185591
0.8631069,0.8529573,-0.40100142,-0.11915205,0.85616565,0.9374496,1.7437234,1.8502578
