0,1,2,3,4,5,6,7,8,9
-0.37979344,-0.56105113,-1.176673,-1.7382607,-1.698764,-1.4894077,-0.5931672,-0.83749026,-0.08988322,0.076756194
0.573878,0.68485886,0.53487986,0.2823481,0.52207816,0.65454745,1.0282607,0.9783969,0.7273654,0.4696017
-0.22913893,-0.20266755,-0.22341605,-0.4633426,-0.18994756,0.09789508,0.12986042,0.30414346,0.22725801,-0.29426455
0.60372466,0.72702163,0.74112815,0.39143202,0.52692187,0.75913066,0.7482798,0.85197437,0.62978345,0.5132512
0.8979273,0.95680875,0.8129559,0.59255546,0.73883426,0.9413078,1.4805377,1.2925377,1.2762636,1.3644165
-1.7271563,-1.7300141,-2.276664,-2.7319467,-2.637233,-2.702235,-2.1222937,-2.266448,-1.8707532,-1.6473991
-0.1936072,-0.08777399,-0.0674472,-0.27841133,-0.06764383,0.1653681,0.13909055,0.30797446,-0.08988322,-0.25061506
-1.4741704,-1.5940392,-1.8970029,-2.2777147,-2.390204,-2.452585,-1.9746115,-2.1093774,-1.7975668,-1.6692238
1.9667217,1.8886061,1.7159334,1.0348566,1.2837518,1.4186794,2.1451077,1.9131573,1.9959304,2.3247056
-0.13675644,-0.15628849,-0.038716096,-0.1539875,-0.064011045,0.099581905,0.13601385,0.22752373,-0.016696783,-0.16331606
-1.6162972,-1.7911502,-2.3197606,-2.6867793,-2.6771936,-2.6819932,-2.1253705,-2.224307,-1.8829509,-1.6910485
-0.38405722,-0.17526175,0.2650127,0.37438765,0.24235375,-0.062353335,-0.59932065,-0.38543394,-0.6021883,-0.44703782
0.177344,-0.010826929,-0.5302232,-1.1536392,-1.1320496,-0.98504686,-0.07627938,-0.3203072,0.42242184,0.8187977
-1.1415936,-1.2894131,-1.4732192,-0.80763865,-0.86685634,-0.95805764,-1.2792743,-1.2857156,-1.2974595,-1.1454298
0.6932646,0.63004726,0.035163883,-0.6278207,-0.485414,-0.3305586,0.71751267,0.60296035,1.5568117,1.4517156
-0.7180554,-0.82246035,-0.84831756,-0.7283824,-0.738498,-0.6561159,-0.6854686,-0.7263917,-0.77295667,-0.5998111
0.19155666,0.12409395,0.14393164,0.48091492,0.5378202,0.5347829,0.45291534,0.33862233,0.3126422,0.796973
-0.42811656,-0.2869931,0.017719999,0.8124277,0.5935229,0.3239297,-0.4547151,-0.20920862,-0.67537475,-0.2724398
-0.5503457,-0.4250762,-0.047951095,0.107643425,0.15032323,-0.067413814,-0.31626302,-0.2398565,-0.45581543,-0.38156357
-0.42527404,-0.118342005,0.17061052,0.11275672,0.09462053,0.06753223,-0.18704106,-0.09044806,-0.23625611,-0.35973883
-0.31583634,-0.376589,-0.32602715,-0.021893712,0.076456614,0.124884285,-0.14089036,-0.09811003,-0.27284932,-0.11966656
-0.9554073,-0.7834598,-0.66053927,-0.05853908,-0.15604158,-0.3254981,-0.9192988,-0.7378846,-0.94372505,-0.9708318
-0.033003807,0.0081463205,0.037216105,0.07952023,0.19633849,0.30031413,0.3329235,0.41524205,0.4102241,0.09858094
0.6023034,0.8977809,1.1351547,0.962418,0.98586357,0.939621,0.8651949,0.8787913,0.5931902,0.2513542
-0.47359717,-0.32072333,-0.06642109,-0.004849351,-0.2650251,-0.35923463,-0.8239207,-0.7876874,-0.9071318,-0.6216358
-0.21919005,0.02922771,0.39327657,0.6786295,0.32469687,0.14343937,-0.24549861,-0.14791285,-0.28504708,-0.40338832
-0.07279933,-0.28383088,-0.23162495,0.16559424,0.28110346,0.18054952,-0.09473966,-0.09427904,-0.1752674,-0.09784181
-1.1046406,-1.3062782,-1.6189269,-1.9871083,-2.0463004,-1.9836475,-1.4823374,-1.6419972,-1.4316347,-1.3418525
1.0883774,1.2677592,1.0674313,0.56954557,0.8671926,1.0543251,1.680524,1.7867348,1.7275801,1.4517156
