0,1,2,3,4,5,6,7,8,9
-0.6220559,-0.66076094,-0.6748793,-0.7266345,-0.7470648,-0.82584447,-0.89682996,-0.8696893,-0.83749026,-0.7888951
0.9994141,1.0255172,0.96344405,1.0868404,0.96108276,1.0344173,0.9305632,0.8827291,0.9783969,1.0372854
0.14857207,0.267516,0.24425292,0.25491625,0.32741514,0.3464931,0.23741406,0.44298366,0.30414346,0.32192034
0.7616367,0.8936909,0.9246495,0.9102809,0.88455284,0.762114,0.91556,0.8597573,0.85197437,0.88177127
1.4778336,1.4951485,1.527457,1.3352206,1.4080174,1.4242411,1.2006214,1.2962211,1.2925377,1.3172109
-2.1346638,-2.1987343,-2.223677,-2.2558186,-2.3205197,-2.2618864,-2.286129,-2.3169112,-2.266448,-2.3040473
0.18008474,0.28674066,0.27409488,0.28484157,0.31517035,0.28343338,0.3184315,0.35437825,0.30797446,0.30414727
-2.0229373,-2.0257125,-2.0744672,-2.0792592,-2.1276643,-2.0870388,-2.1030896,-2.113447,-2.1093774,-2.1707494
2.1854362,1.9428086,2.001944,1.9875928,1.8763806,1.7710695,2.0107956,1.8409804,1.9131573,1.9481541
0.13138334,0.1933637,0.18755321,0.18908052,0.20496728,0.117185034,0.19240437,0.17060404,0.22752373,0.2330551
-2.174771,-2.1850026,-2.2296453,-2.2677886,-2.3174586,-2.2905498,-2.3401406,-2.3037846,-2.224307,-2.2018523
-0.61632633,-0.49323165,-0.46896982,-0.499202,-0.49604672,-0.47901595,-0.3777183,-0.39056364,-0.38543394,-0.3712285
-0.08347575,-0.21310075,-0.17651866,-0.37351564,-0.37972125,-0.35576287,-0.43473053,-0.4430706,-0.3203072,-0.33123913
-1.2523092,-1.1935589,-1.1911452,-1.1964622,-1.2123667,-1.1726729,-1.2479055,-1.2438011,-1.2857156,-1.330973
0.6871522,0.6272919,0.6441351,0.44643834,0.4529242,0.48121163,0.45045993,0.4725188,0.60296035,0.6062891
-0.7165939,-0.7294205,-0.67189515,-0.7326196,-0.7256364,-0.66532874,-0.7317945,-0.8434358,-0.7263917,-0.78000855
0.51240015,0.38561037,0.37555754,0.3147669,0.27843598,0.40955284,0.38744637,0.37735003,0.33862233,0.28637424
-0.39000806,-0.35041982,-0.3525862,-0.26877698,-0.23278382,-0.20384628,-0.30270216,-0.28226814,-0.20920862,-0.26014695
-0.31265882,-0.28999943,-0.31379166,-0.3705231,-0.39808843,-0.3070349,-0.28469828,-0.29211318,-0.2398565,-0.3001363
-0.18660814,-0.20211522,-0.22724998,-0.15506074,-0.18380468,-0.092058584,-0.15266985,-0.17397262,-0.09044806,-0.08241648
-0.109258845,-0.0455715,-0.03626147,-0.098202616,-0.067479216,-0.051929664,-0.002637575,0.013083284,-0.09811003,-0.024654083
-0.92572343,-0.8255438,-0.7852946,-0.77750754,-0.75318724,-0.73698753,-0.76480156,-0.80405563,-0.7378846,-0.7266894
0.36916074,0.533915,0.55759346,0.5840948,0.63965714,0.49840972,0.5284767,0.49549058,0.41524205,0.43744513
0.8704986,0.80306035,0.80528164,0.8145199,0.78965575,0.8022429,0.82254,0.9089826,0.8787913,0.8417819
-0.8426446,-0.76786983,-0.72262645,-0.68773156,-0.6889021,-0.78858185,-0.7227925,-0.81718236,-0.7876874,-0.7355759
-0.27255177,-0.22683266,-0.24217096,-0.20892633,-0.18380468,-0.19524722,-0.17667502,-0.24288794,-0.14791285,-0.2068278
-0.097799696,-0.1197238,-0.084008604,-0.02638183,-0.11033596,-0.077726826,-0.11366146,-0.03614195,-0.09427904,-0.0690867
-1.4614388,-1.5313637,-1.5164225,-1.6243942,-1.6990969,-1.680017,-1.6980025,-1.6277579,-1.6419972,-1.5842389
