0,1,2,3,4,5,6,7,8,9
-0.35169286,-0.6869491,-1.377245,-1.6407002,-1.6572297,-1.69598,-1.490347,-1.4694204,-1.4943312,-0.25239697
0.7030362,0.61457515,0.4246115,0.30161723,0.1944688,0.47202876,0.55704653,0.6069959,0.6691127,1.0000103
-0.16100737,-0.054810554,-0.2556579,-0.44024017,-0.369496,-0.35592628,0.014763939,0.11308147,0.14860092,0.15092058
0.5644913,0.6784275,0.5515189,0.37764227,0.2299808,0.5430497,0.68194544,0.7788781,0.7826399,0.72405607
0.9205369,1.0360007,0.7836108,0.486775,0.70854765,0.46268392,0.8147494,0.9547116,0.8683209,1.3396461
-1.6775529,-1.8341633,-2.517125,-2.652324,-2.726818,-2.6444838,-2.6270852,-2.7318656,-2.7110007,-1.8550537
-0.21463767,0.096306734,-0.14933008,-0.32252395,-0.22998446,-0.34564695,0.09855688,0.1861808,0.18929936,0.012943519
-1.6850016,-1.652184,-2.038078,-2.209662,-2.2186577,-2.3258238,-2.3709633,-2.4651518,-2.4839463,-1.8019856
1.8903513,1.7479548,1.437584,1.1513811,0.84636813,1.2803596,1.518294,1.3300866,1.4209629,2.1993492
-0.39787453,0.007977615,-0.09102127,-0.20235531,-0.06764377,-0.1260426,0.09065189,0.15654594,0.21286163,-0.018897342
-1.6820222,-1.8501264,-2.5251281,-2.6915627,-2.744574,-2.6734529,-2.6318283,-2.6923525,-2.7538412,-1.9611899
-0.40830263,-0.039911665,0.39145553,0.2979386,0.40162227,0.422501,-0.02950403,-0.102265224,-0.16413455,-0.49651024
0.15332574,-0.02394857,-0.7632875,-1.1342754,-1.0163221,-1.1950952,-1.0065613,-0.9340172,-0.94168913,0.3101249
-1.0652736,-1.4723332,-1.3326558,-0.7786743,-0.9444526,-0.7446727,-0.95280737,-0.9656277,-0.933121,-1.175782
0.71942323,0.5943552,-0.15390332,-0.5714447,-0.5013978,-0.5717927,-0.24610087,-0.25439087,-0.26266763,1.3821005
-0.7673276,-0.9285239,-0.88676494,-0.6903871,-0.86666435,-0.5661858,-0.77257353,-0.7147192,-0.658942,-0.79369164
0.2948501,0.070765786,0.17994317,0.4377266,0.2747936,0.6449087,0.45270061,0.5161156,0.49775076,0.5330109
-0.4306486,-0.38684288,0.31142384,0.6940046,0.8007098,0.7869507,0.30566773,0.27508542,0.337099,-0.46466938
-0.45448428,-0.23678981,0.071328744,0.14098363,0.15726572,0.105710045,0.0036969478,-0.03904418,-0.054891333,-0.475283
-0.455974,0.019683883,0.18680303,0.020815,0.1183716,0.21504498,0.10804288,0.09134923,0.16787913,-0.3266923
-0.32934693,-0.40919122,-0.25908783,-0.08218669,-0.21814713,0.081413396,0.0795849,0.1348137,0.21500365,-0.3160787
-0.792653,-0.8572221,-0.49346635,-0.1300089,-0.08032664,-0.09707353,-0.32515082,-0.26822048,-0.28837192,-0.99535036
-0.080561936,0.10269197,0.0781886,0.11032837,0.1530381,0.010392422,0.40843263,0.31854987,0.37137136,0.50117004
0.59279615,1.2201085,1.1837693,0.929437,1.1110172,0.76919544,1.0360893,0.9665656,0.9261555,0.7452833
-0.66900545,-0.3527883,-0.028139222,0.0551489,0.08285957,-0.09707353,-0.3567708,-0.39861387,-0.47901204,-0.91044146
-0.23102471,0.06331634,0.62812066,0.63392025,0.7322223,0.59538096,0.13333885,0.17630251,0.065061994,-0.35853317
0.025208918,-0.4549521,-0.15961987,0.23785427,0.059184887,0.3944664,0.112785876,0.1861808,0.2021515,-0.061351825
